buy_rank,portfolio_group,ts_code,name,rank,price,pct_chg,sector_name,p_limitup_t1,wp_score,decision_score,model_confidence,risk_penalty_score,acceptance_score,momentum_score,close_position,intraday_pullback_pct,intraday_vwap_position,confirm_before_buy,reject_if,buy_reason,next_trade_date,label_t1_limitup,label_available,next_day_open,next_day_high,next_day_close,next_day_low,next_day_limitup_price,next_day_open_pct,next_day_max_pct,next_day_close_pct,next_day_drawdown_pct,next_open,next_high,next_close,next_low,next_up_limit,backtest_trade_date,backtest_data_mode,calibration_eligible
3,标准,688535.SH,华海诚科,4,133.77,15.4882,半导体,3.4164725842158896,75.15905930882226,61.65345167628757,81.36168840075071,6.132193765418196,75.41362689797052,80.17474637170248,75.67441860465121,3.9096957464304305,2.8288108232761955,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、近高收、强均价,20260518,0.0,True,136.17,148.0,137.32,132.83,160.52,1.7941242431038118,10.637661658069808,2.653808776257738,-0.7026986618823283,136.17,148.0,137.32,132.83,160.52,20260515,eod_proxy,False
4,标准,688700.SH,东威科技,7,77.0,14.8911,专用机械,3.10999901792129,74.86967616180726,60.833746606592285,82.28421442857142,10.863142285714307,73.44818324360968,95.95055830712276,74.28571428571426,4.441558441558446,2.876992963391811,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、强均价、低风险,20260518,0.0,True,76.8,76.9,72.85,72.37,92.4,-0.2597402597402598,-0.12987012987012436,-5.3896103896104,-6.012987012987003,76.8,76.9,72.85,72.37,92.4,20260515,eod_proxy,False
5,标准,688017.SH,绿的谐波,6,305.5,15.283,机械基件,3.1463220628488213,71.75605406296877,57.94618025842454,78.28157916072406,18.45263072552479,86.30313042864928,87.0566352849369,82.0754716981132,3.109656301145658,3.8526912181302997,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、近高收、强均价,20260518,0.0,True,300.0,331.76,322.88,297.36,366.6,-1.8003273322422242,8.59574468085107,5.689034369885437,-2.664484451718485,300.0,331.76,322.88,297.36,366.6,20260515,eod_proxy,False
1,核心,000636.SZ,风华高科,1,29.43,9.0,元器件,5.038369581293724,83.22745536844175,73.4725660313556,84.02471482889733,3.9011406844106546,91.86276327584211,70.3225967244412,90.78498293515361,0.917431192660545,2.7823050058207066,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,强板块、承接好、近高收,20260519,1.0,True,29.6,32.37,32.37,29.03,32.37,0.5776418620455415,9.989806320081552,9.989806320081552,-1.3591573224600695,29.6,32.37,32.37,29.03,32.37,20260518,eod_proxy,False
2,核心,688183.SH,生益电子,3,106.14,8.7389,元器件,4.785719159590414,78.71885157972531,69.32009240577987,85.0,0.0,83.12912720282182,47.47915655442989,85.78767123287673,1.5639721123045014,2.696252338257099,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,强板块、承接好、近高收,20260519,0.0,True,105.88,105.9,104.5,99.68,127.37,-0.24495948746938723,-0.22611644997173608,-1.5451290748068613,-6.086301111739212,105.88,105.9,104.5,99.68,127.37,20260518,eod_proxy,False
3,标准,002518.SZ,科士达,8,63.35,9.375,电气设备,3.608131820757951,78.02302414240027,67.65028273129732,85.0,0.0,94.5750273652356,77.93153724252244,93.10344827586208,0.5682715074980305,2.425222312045272,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、近高收、强均价,20260519,0.0,True,63.33,64.62,64.47,60.5,69.69,-0.031570639305456005,2.0047355958958235,1.767955801104959,-4.498816101026049,63.33,64.62,64.47,60.5,69.69,20260518,eod_proxy,False
4,标准,300077.SZ,国民技术,6,27.64,11.004,半导体,4.283057356499456,73.5496110985058,66.16337768575416,82.89473684210526,0.0,90.40915489502069,90.62003249703946,92.83154121863801,0.723589001447178,2.9678380727679032,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、近高收、强均价,20260519,0.0,True,26.97,28.5,28.39,26.13,33.17,-2.424023154848054,3.111432706222872,2.713458755426923,-5.463096960926195,26.97,28.5,28.39,26.13,33.17,20260518,eod_proxy,False
5,标准,688668.SH,鼎通科技,10,283.6,15.2939,通信设备,3.317519899784175,69.03754246342578,55.55734140788809,74.78833066378046,32.42562471329921,100.0,88.96206292862364,99.5633187772926,0.0705218617771397,5.6369505835609734,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、近高收、强均价,20260519,0.0,True,281.0,291.98,279.98,274.0,340.32,-0.9167842031029716,2.95486600846262,-1.2764456981664285,-3.38504936530325,281.0,291.98,279.98,274.0,340.32,20260518,eod_proxy,False
1,核心,688629.SH,华丰科技,1,147.24,11.7147,元器件,5.44102909081179,93.00066575735283,79.91397547885806,85.0,0.0,97.14864921337914,92.99738708661008,96.29087359687657,0.5161640858462269,4.487285629804871,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,强板块、承接好、近高收,20260520,0.0,True,145.99,149.07,146.35,144.11,176.69,-0.8489540885628921,1.2428687856560705,-0.6044553110567841,-2.125781037761476,145.99,149.07,146.35,144.11,176.69,20260519,eod_proxy,False
2,核心,688521.SH,芯原股份,2,299.91,15.5723,半导体,5.243405368008702,86.73163124168047,75.04233896624069,84.82543132339703,0.6982747064119224,100.0,97.99246208177581,97.73952716715061,0.36344236604313185,5.393058370134374,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、近高收、强均价,20260520,0.0,True,295.0,299.8,294.79,291.01,359.89,-1.6371578140108811,-0.036677669967666304,-1.7071788203127602,-2.9675569337468066,295.0,299.8,294.79,291.01,359.89,20260519,eod_proxy,False
3,标准,002138.SZ,顺络电子,8,39.77,8.3947,元器件,4.404719877159206,86.1205057816245,74.98421417161683,85.0,0.0,95.21381549388617,85.27142379292157,94.91978609625676,0.47774704551168945,2.897800776196635,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,强板块、承接好、近高收,20260520,0.0,True,41.25,41.25,39.83,38.72,43.75,3.7213980387226453,3.7213980387226453,0.15086748805630545,-2.6401810409856785,41.25,41.25,39.83,38.72,43.75,20260519,eod_proxy,False
4,标准,688099.SH,晶晨股份,3,122.3,12.099,半导体,4.890833169431671,80.62143041751756,69.42099257142215,81.86571393371935,12.537144265122578,96.38719620361664,95.24461676857591,94.07894736842101,0.7358953393295176,3.790664780763797,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、近高收、强均价,20260520,0.0,True,120.67,122.22,119.18,115.0,146.76,-1.3327882256745638,-0.0654129190515107,-2.551103843008984,-5.968928863450529,120.67,122.22,119.18,115.0,146.76,20260519,eod_proxy,False
5,标准,300503.SZ,昊志机电,18,78.98,12.9415,机械基件,3.2504925045387947,72.91560599313154,61.7501131431785,83.97800248359056,4.087990065637763,90.53805767122142,98.2963361266475,91.29612109744559,1.164851861230698,3.825423951623508,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、近高收、强均价,20260520,0.0,True,78.54,78.78,75.84,74.97,94.78,-0.557103064066844,-0.25322866548493916,-3.975690048113445,-5.077234742972914,78.54,78.78,75.84,74.97,94.78,20260519,eod_proxy,False
1,核心,688347.SH,华虹公司,1,177.8,18.7391,半导体,5.783848487726992,95.38312607538813,79.99550041603052,82.59209746932859,9.631610122685613,100.0,96.82764654943468,96.80511182108627,0.5624296962879693,5.812338821662366,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,强板块、承接好、近高收,20260521,0.0,True,177.72,185.0,169.0,166.96,213.36,-0.04499437570304465,4.0494938132733305,-4.94938132733409,-6.096737907761529,177.72,185.0,169.0,166.96,213.36,20260520,eod_proxy,False
2,核心,688981.SH,中芯国际,2,133.81,12.6157,半导体,5.457196469916319,90.25019680129043,77.92341368996752,85.0,0.0,84.29548313552026,94.91704088193559,85.2587558808155,2.1074658097302024,3.477341856988203,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,强板块、承接好、近高收,20260521,0.0,True,134.0,137.63,127.22,127.1,160.57,0.14199237725132097,2.854794111052983,-4.9248935057170655,-5.014572901875802,134.0,137.63,127.22,127.1,160.57,20260520,eod_proxy,False
3,标准,301018.SZ,申菱环境,12,163.22,13.0646,专用机械,3.4946135273920937,78.92097018336169,66.39629761186382,84.89829804898298,0.40680780406806893,92.36472361225225,85.2000555982915,89.89031950405338,1.2988604337703658,3.537521409088007,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、近高收、强均价,20260521,0.0,True,163.19,168.88,154.5,153.0,195.86,-0.018380100477888295,3.4677122901605184,-5.342482538904547,-6.261487562798673,163.19,168.88,154.5,153.0,195.86,20260520,eod_proxy,False
4,标准,300316.SZ,晶盛机电,9,56.85,9.0961,专用机械,3.859954765312968,73.64813470264063,65.89598354163249,85.0,0.0,87.70305741745169,85.160957090319,87.9736408566722,1.2840809146877685,2.778112570808733,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、近高收、强均价,20260521,0.0,True,57.0,57.26,52.41,52.13,68.04,0.26385224274405594,0.721196130167101,-7.810026385224278,-8.302550571679856,57.0,57.26,52.41,52.13,68.04,20260520,eod_proxy,False
5,标准,300568.SZ,星源材质,14,18.26,8.82,化工原料,3.1912240020552125,63.68133511555391,56.576207464157335,83.74972617743704,5.001095290251827,55.94426837282018,76.50521817666302,70.08547008547012,3.833515881708638,1.7459138187221335,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,强均价、低风险,20260521,0.0,True,18.53,18.95,17.75,17.69,21.91,1.4786418400876133,3.7787513691128094,-2.7929901423877412,-3.1215772179627566,18.53,18.95,17.75,17.69,21.91,20260520,eod_proxy,False
1,核心,300476.SZ,胜宏科技,1,375.5,13.3072,元器件,5.671734171192632,93.65282358392946,80.62807279651899,85.0,0.0,98.20579808846392,88.61112043193621,100.0,0.0,2.685408007000656,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,强板块、承接好、近高收,20260525,0.0,True,390.0,391.01,383.5,372.18,450.6,3.8615179760319585,4.130492676431419,2.130492676431417,-0.8841544607190444,390.0,391.01,383.5,372.18,450.6,20260522,eod_proxy,False
2,核心,301123.SZ,奕东电子,18,82.7,12.3641,元器件,3.6143909026906784,92.2096143438093,75.80315091755615,85.0,0.0,100.0,94.51957899055569,100.0,0.0,3.7814774533589945,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,强板块、承接好、近高收,20260525,0.0,True,81.88,84.56,81.4,80.0,99.24,-0.9915356711003742,2.2490931076178944,-1.5719467956469169,-3.2648125755743718,81.88,84.56,81.4,80.0,99.24,20260522,eod_proxy,False
3,标准,301269.SZ,华大九天,10,108.69,11.798,半导体,3.9499573814385363,77.29915818025094,67.80702669286654,82.89473684210526,0.0,100.0,92.56495639118347,98.4426229508197,0.17480909007268064,3.761336515513114,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、近高收、强均价,20260525,1.0,True,107.0,130.43,125.04,106.0,130.43,-1.5548808538043968,20.001840095684976,15.0427822246757,-2.4749286962922,107.0,130.43,125.04,106.0,130.43,20260522,eod_proxy,False
4,标准,300037.SZ,新宙邦,19,72.92,9.6047,化工原料,3.5811976833604575,77.20175090380587,67.19369082232471,85.0,0.0,92.33244349593627,87.25758752431935,93.10872894333839,0.6171146461876109,2.6415802561816637,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、近高收、强均价,20260525,0.0,True,72.75,73.96,68.41,67.58,87.5,-0.2331321996708713,1.4262205156335694,-6.184860120680202,-7.323093801426229,72.75,73.96,68.41,67.58,87.5,20260522,eod_proxy,False
5,标准,688700.SH,东威科技,29,80.45,14.8138,专用机械,3.0892405275696913,76.38179324392145,63.88731703430473,85.0,0.0,88.45865420751696,97.61090495962199,90.13944223107573,1.2305779987569876,3.4549273436495387,涨幅>8%、承接稳、板块不退,破8%/回落大/板块弱/难成交,承接好、近高收、强均价,20260525,0.0,True,84.0,84.99,83.48,80.99,96.54,4.412678682411442,5.643256681168407,3.7663144810441196,0.6712243629583448,84.0,84.99,83.48,80.99,96.54,20260522,eod_proxy,False
