rank,ts_code,name,trade_date,update_time,price,pct_chg,amount,pre_day_limitup,today_limitup,sector_name,sector_strength_score,stock_strength_score,acceptance_score,momentum_score,capital_score,pattern_score,liquidity_score,risk_penalty_score,ranking_score,p_limitup_t1_raw,p_limitup_t1,wp_score,feature_coverage,model_confidence,model_version,calibration_method,calibration_sample_count,self_learning_adjustment,signal_level,core_reason,risk_reason,next_trade_date,label_t1_limitup,label_available,next_day_high,next_day_close,next_day_low,next_day_limitup_price,next_day_max_pct,next_day_close_pct,next_day_drawdown_pct,next_high,next_close,next_low,next_up_limit,backtest_trade_date,backtest_data_mode,calibration_eligible
33,300398.SZ,飞凯材料,20260511,2026-05-11,38.11,8.0522,3250625265.0,0,0,化工原料,40.55646234742128,47.772313390586405,43.231082701761295,77.52450526589458,83.40733296140236,65.07216166170844,90.22313390586405,10.688064283134711,73.21443590115865,2.492744656058839,2.492744656058839,49.43100942725668,100.0,82.32798392921632,wp_rule_v2_1,disabled,0,0.0,C级,动量上、新高、破平台,风险可控,20260512,0.0,True,39.55,38.84,37.88,45.73,3.778535817370754,1.9155077407504661,-0.6035161374967069,39.55,38.84,37.88,45.73,20260511,eod_proxy,False
34,300693.SZ,盛弘股份,20260511,2026-05-11,59.33,11.7115,2339638039.0,0,0,电气设备,58.63824851135481,62.47262448361006,22.080990945480806,86.68181758792036,83.6452580627532,53.00316711930459,78.43185377327244,36.984618695170504,72.97044267712076,2.4691322597106935,2.4691322597106935,48.06254011064508,100.0,75.75384532620737,wp_rule_v2_1,disabled,0,0.0,C级,动量上、新高、破平台,位置差、高开低走、回落大,20260512,0.0,True,63.9,62.57,59.72,71.2,7.702679925838529,5.460980953986172,0.657340300016851,63.9,62.57,59.72,71.2,20260511,eod_proxy,False
35,688416.SH,恒烁股份,20260511,2026-05-11,130.4,14.8899,954776928.0,0,0,半导体,63.166666666666664,90.37892565813685,95.22946240995242,71.48773389531048,73.51803108975899,85.48791836155938,46.29507772439749,52.22283337285509,71.35558815380004,2.318263203481483,2.318263203481483,66.30988796989584,100.0,71.94429165678622,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260512,0.0,True,128.87,124.82,122.27,156.48,-1.1733128834355844,-4.279141104294492,-6.234662576687122,128.87,124.82,122.27,156.48,20260511,eod_proxy,False
36,688433.SH,华曙高科,20260511,2026-05-11,93.58,13.197,954389494.0,0,0,专用机械,66.2896764317028,80.9536624874147,87.8879779149898,94.1652028549817,67.41037748390698,94.79869020362769,46.28052495799516,0.0,70.7673862422647,2.2655769061042155,2.2655769061042155,78.60040667843272,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260512,0.0,True,93.62,89.7,88.91,112.3,0.04274417610601322,-4.146185082282539,-4.990382560376149,93.62,89.7,88.91,112.3,20260511,eod_proxy,False
37,688515.SH,裕太微-U,20260511,2026-05-11,210.55,11.9589,1948186546.0,0,0,半导体,63.166666666666664,62.98771802233709,34.219951956842195,50.244393356279815,83.74668859129241,57.3471627944998,71.86672147823104,91.45212270313186,69.10598868060028,2.123002291328677,2.123002291328677,34.94435555565197,100.0,62.136969324217034,wp_rule_v2_1,disabled,0,0.0,C级,新高、破平台、热题材,风险高、回落大,20260512,0.0,True,212.66,209.9,200.0,252.66,1.002137259558289,-0.3087152695321782,-5.0106862977915,212.66,209.9,200.0,252.66,20260511,eod_proxy,False
38,688699.SH,明微电子,20260511,2026-05-11,67.84,8.9624,764168215.0,0,0,半导体,63.166666666666664,65.44161805373479,100.0,54.66877607250302,70.32412672827718,84.26710520477036,38.31031682069293,23.707719705571897,69.0557247480012,2.1188285112360714,2.1188285112360714,66.09612012735725,100.0,79.07307007360703,wp_rule_v2_1,disabled,0,0.0,C级,承接好、量价齐、新高,风险可控,20260512,0.0,True,67.17,64.45,63.63,81.41,-0.9876179245283057,-4.997051886792459,-6.205778301886788,67.17,64.45,63.63,81.41,20260511,eod_proxy,False
39,300489.SZ,光智科技,20260511,2026-05-11,127.9,11.0243,1931209131.0,0,0,专用机械,66.2896764317028,72.83979403239667,87.17428088666674,61.17769130429858,77.51932194945186,83.23059585922732,71.55288612185734,100.0,68.83240698460023,2.100381678994081,2.100381678994081,48.562938733279765,100.0,60.0,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、量价齐,风险高,20260512,0.0,True,133.6,126.05,124.0,153.48,4.45660672400312,-1.4464425332290864,-3.0492572322126654,133.6,126.05,124.0,153.48,20260511,eod_proxy,False
40,688655.SH,迅捷兴,20260511,2026-05-11,59.24,11.0611,1490351078.0,0,0,元器件,87.00410730169405,67.29248397961328,66.60994065473574,26.415758490246056,78.54744098512401,65.27900975004772,62.261361285604856,100.0,68.48519221500622,2.072012232965948,2.072012232965948,45.00661175139807,100.0,60.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、量价齐,风险高,20260512,0.0,True,64.31,61.97,58.0,71.09,8.558406482106683,4.608372721134368,-2.0931802835921665,64.31,61.97,58.0,71.09,20260511,eod_proxy,False
41,603297.SH,永新光学,20260511,2026-05-11,141.0,8.2284,593687480.0,0,0,元器件,87.00410730169405,54.64948388918986,82.223563404685,81.16646902595377,65.3465029319001,91.66129052638837,29.259016152545094,0.0,68.37535532208432,2.0631162663456766,2.0631162663456766,75.44267756584749,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260512,0.0,True,142.5,138.18,135.87,155.1,1.0638297872340496,-1.9999999999999907,-3.6382978723404236,142.5,138.18,135.87,155.1,20260511,eod_proxy,False
42,301307.SZ,美利信,20260511,2026-05-11,57.18,9.3726,786862006.0,0,0,通信设备,53.06399139086918,63.88329435317759,90.63097406321137,81.75220215172192,68.2624121292991,93.24711972473153,39.35964030889612,4.669950738916248,68.33745215485148,2.060055079274125,2.060055079274125,68.51254554780704,100.0,83.83251231527093,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260512,0.0,True,58.65,58.0,55.01,68.62,2.570828961175242,1.4340678558936615,-3.7950332284015453,58.65,58.0,55.01,68.62,20260511,eod_proxy,False
43,300852.SZ,四会富仕,20260511,2026-05-11,54.98,8.5703,1170198801.0,0,0,元器件,87.00410730169405,43.98386942835721,40.727978487426434,81.42145793178727,73.19747191507503,74.34990275693107,53.59002012030917,34.10506593668494,68.00700540558583,2.033554791229089,2.033554791229089,55.89591688344436,100.0,76.47373351582877,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、量价齐,回落大、后排,20260512,0.0,True,54.9,51.45,50.56,65.98,-0.14550745725717684,-6.420516551473254,-8.039287013459429,54.9,51.45,50.56,65.98,20260511,eod_proxy,False
44,688693.SH,锴威特,20260511,2026-05-11,123.53,14.9544,1013815185.0,0,0,半导体,63.166666666666664,86.65792996751216,75.27021900057167,52.30546390028553,74.37854845765574,78.01753602856846,48.44637114413934,77.35922329622903,67.93438347190632,2.02777574707425,2.02777574707425,52.897998505157666,100.0,65.66019417594273,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、量价齐,风险高,20260512,0.0,True,139.98,137.5,123.99,148.24,13.316603254270198,11.30899376669634,0.37237917914676455,139.98,137.5,123.99,148.24,20260511,eod_proxy,False
45,300619.SZ,金银河,20260511,2026-05-11,48.83,9.8044,1063901497.9999999,0,0,专用机械,66.2896764317028,55.63164667856792,57.53858228089417,87.40797749877422,68.9683374556632,83.59273859378115,50.1754248873857,1.0456686463239766,67.73535091462928,2.0120196293341506,2.0120196293341506,64.85838231888346,100.0,84.738582838419,wp_rule_v2_1,disabled,0,0.0,C级,动量上、量价齐、新高,回落大,20260512,0.0,True,49.86,49.07,48.36,58.6,2.1093590006143748,0.4915011263567415,-0.9625230391152928,49.86,49.07,48.36,58.6,20260511,eod_proxy,False
46,688785.SH,恒运昌,20260511,2026-05-11,375.0,9.1385,648001412.0,0,0,半导体,63.166666666666664,53.711139307828425,65.99463737369621,83.01339601221743,67.95913695785126,85.47760396847548,32.39784239462816,0.0,67.05574960963398,1.9591186093272686,1.9591186093272686,64.94784579712699,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260512,0.0,True,425.49,412.0,375.0,450.0,13.46400000000001,9.866666666666667,0.0,425.49,412.0,375.0,450.0,20260511,eod_proxy,False
47,002782.SZ,可立克,20260511,2026-05-11,22.42,8.3615,579702469.0,0,0,元器件,87.00410730169405,47.83190369580409,77.47221227564404,72.67643903368781,65.00460803842635,86.53660210718051,28.40427891886072,0.0,66.99780124154599,1.954671420174257,1.954671420174257,71.64858538215847,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,板块强、承接好、动量上,风险可控,20260512,0.0,True,22.58,22.12,21.06,24.66,0.7136485280998972,-1.338090990187335,-6.0660124888492595,22.58,22.12,21.06,24.66,20260511,eod_proxy,False
48,301599.SZ,C理奇,20260511,2026-05-11,71.75,9.7934,2128842044.0000002,0,0,专用机械,66.2896764317028,54.830767170305506,55.3203443388676,82.95980842728484,68.52795863431116,79.24188886616491,75.04640219443927,0.0,67.10043146581638,1.9316256092853386,1.9316256092853386,63.769534739328584,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,动量上、破平台、热题材,风险可控,20260512,0.0,True,70.1,66.05,64.06,86.1,-2.299651567944261,-7.944250871080138,-10.717770034843198,70.1,66.05,64.06,86.1,20260511,eod_proxy,False
49,688530.SH,欧莱新材,20260511,2026-05-11,59.31,12.9714,1054707781.0,0,0,半导体,63.166666666666664,79.49014295214877,83.86232525059235,73.06297863547586,72.4456913856915,93.3451350091006,49.86422846422877,95.65566604669226,65.98174637870035,1.8782842192809093,1.8782842192809093,50.89920802905435,100.0,61.086083488326935,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险高,20260512,0.0,True,58.27,55.22,54.5,71.17,-1.7534985668521297,-6.895970325408873,-8.109930871691118,58.27,55.22,54.5,71.17,20260511,eod_proxy,False
50,688268.SH,华特气体,20260511,2026-05-11,184.2,11.6702,2152605099.0,0,0,化工原料,40.55646234742128,74.79788638601218,98.64833996189776,46.15170596614892,74.639607610974,79.60709407202222,75.44442481552929,85.87692333448709,65.80362538392197,1.8651980286443086,1.8651980286443086,45.18633352080061,100.0,63.53076916637823,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、热题材,风险高,20260512,0.0,True,179.09,164.18,161.68,221.04,-2.7741585233441834,-10.86862106406079,-12.225841476655797,179.09,164.18,161.68,221.04,20260511,eod_proxy,False
1,688120.SH,华海清科,20260512,2026-05-12,235.14,13.6546,3468192043.0,0,0,半导体,49.077777777777776,91.0464875254481,96.68287094041904,92.5237993576618,88.83603498500815,95.81035541634544,84.59008746252036,0.0,86.10963367186474,4.106234647970252,4.106234647970252,79.74803060786344,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,A级,个股强、承接好、动量上,风险可控,20260513,0.0,True,256.6,250.71,223.89,282.17,9.126477842987168,6.621587139576435,-4.784383771370249,256.6,250.71,223.89,282.17,20260512,eod_proxy,False
2,603618.SH,杭电股份,20260512,2026-05-12,40.45,8.445,4836642058.0,0,0,电气设备,93.45276765021188,61.5328447955162,79.32641646005256,59.50018954611712,91.64402512249612,77.05899671107747,96.64784572409793,32.18381111578692,85.21254057857375,3.9672419713835434,3.9672419713835434,70.20574330942159,100.0,76.95404722105327,wp_rule_v2_1,disabled,0,0.0,B级,板块强、承接好、量价齐,风险可控,20260513,0.0,True,41.24,39.43,38.76,44.5,1.953028430160697,-2.5216316440049513,-4.177997527812128,41.24,39.43,38.76,44.5,20260512,eod_proxy,False
3,300308.SZ,中际旭创,20260512,2026-05-12,1017.99,8.2818,34442619233.0,0,0,通信设备,39.66130377284069,65.06866130219187,90.50018078154342,81.73079795911933,93.09869033544017,94.99209080193226,100.0,9.513491674121957,85.0050151542274,3.8122520343035897,3.8122520343035897,66.11977306473094,94.73684210526315,80.51636392357477,wp_rule_v2_1,disabled,0,0.0,B级,承接好、动量上、量价齐,风险可控,20260513,0.0,True,1052.2,1049.2,991.12,1221.59,3.360543816736916,3.0658454405249502,-2.6395151229383407,1052.2,1049.2,991.12,1221.59,20260512,eod_proxy,False
4,688037.SH,芯源微,20260512,2026-05-12,273.74,15.7561,3753689375.0,0,0,半导体,49.077777777777776,87.14276567014396,76.02801350410161,81.15057597322922,89.98320832875076,81.48351584619283,87.4580208218769,28.51701132567615,82.72012448295901,3.6043665242922103,3.6043665242922103,65.77292884277826,100.0,77.87074716858096,wp_rule_v2_1,disabled,0,0.0,B级,个股强、承接好、动量上,回落大,20260513,0.0,True,285.5,274.37,262.8,328.49,4.29604734419522,0.23014539343901852,-3.996493022576164,285.5,274.37,262.8,328.49,20260512,eod_proxy,False
5,300001.SZ,特锐德,20260512,2026-05-12,32.85,8.631,2480909337.0,0,0,电气设备,93.45276765021188,60.17776400049491,81.69566208155176,83.84956106019499,81.96270951753446,93.80310920904593,72.44455671169378,0.0,81.58113253119099,3.4493745939747242,3.4493745939747242,80.6907862297229,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,B级,板块强、承接好、动量上,风险可控,20260513,0.0,True,35.44,34.48,32.45,39.42,7.884322678843225,4.961948249619463,-1.21765601217656,35.44,34.48,32.45,39.42,20260512,eod_proxy,False
6,301217.SZ,铜冠铜箔,20260512,2026-05-12,94.51,8.5075,5590078329.0,0,0,元器件,60.17271171288803,63.34081639755036,89.21159717084383,50.44098813446431,93.22957577636593,89.44048801873157,100.0,100.0,78.93122839528885,3.1132646584730375,3.1132646584730375,45.568417839442375,100.0,60.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、量价齐、新高,风险高,20260513,0.0,True,103.96,99.01,88.5,113.41,9.998941910908886,4.761400909956626,-6.359115437519847,103.96,99.01,88.5,113.41,20260512,eod_proxy,False
7,301183.SZ,东田微,20260512,2026-05-12,253.98,10.3397,3674923340.0,0,0,元器件,60.17271171288803,57.458675834481696,33.83780999393646,61.68991419825938,88.73857964296515,61.85512351435328,86.68917633316471,27.490770472435138,77.25109297397724,2.916814404165936,2.916814404165936,50.446957413005464,100.0,78.12730738189121,wp_rule_v2_1,disabled,0,0.0,C级,量价齐、新高、破平台,回落大,20260513,0.0,True,275.5,266.0,243.0,304.78,8.473108118749506,4.732656114654699,-4.323175053153783,275.5,266.0,243.0,304.78,20260512,eod_proxy,False
8,300444.SZ,双杰电气,20260512,2026-05-12,17.5,8.6957,2845666907.0,0,0,电气设备,93.45276765021188,48.35439945989552,28.10576923076923,85.89962735214759,83.95195030762517,72.95527473142856,77.41765868692055,27.791512392813022,76.59555343849864,2.84347148983772,2.84347148983772,59.43062741053675,100.0,78.05212190179674,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、新高,回落大,20260513,0.0,True,18.57,17.76,17.23,21.0,6.1142857142857165,1.4857142857142902,-1.5428571428571458,18.57,17.76,17.23,21.0,20260512,eod_proxy,False
9,300903.SZ,科翔股份,20260512,2026-05-12,69.22,14.0362,4178257825.0,0,0,元器件,60.17271171288803,81.83600047992385,58.110342685902836,54.73264345604659,90.6000570433877,65.973460684677,91.34286983422106,100.0,76.30948750693294,2.8120298525916314,2.8120298525916314,42.96482525520521,100.0,60.0,wp_rule_v2_1,disabled,0,0.0,C级,个股强、量价齐、新高,风险高、回落大,20260513,0.0,True,74.0,72.0,70.0,83.06,6.9055186362323,4.0161802947125125,1.1268419531927254,74.0,72.0,70.0,83.06,20260512,eod_proxy,False
10,300395.SZ,菲利华,20260512,2026-05-12,148.16,12.7121,10366522377.0,0,0,玻璃,21.07761020104901,84.25221049550603,91.09856698521078,77.35715622056702,82.14800850087417,81.81013325238578,100.0,15.268573705858369,76.05258458747157,2.718052351324219,2.718052351324219,61.82992878953218,94.73684210526315,79.07759341564066,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260513,0.0,True,149.99,148.9,141.2,177.79,1.2351511879049815,0.49946004319654236,-4.697624190064797,149.99,148.9,141.2,177.79,20260512,eod_proxy,False
11,688205.SH,德科立,20260512,2026-05-12,292.58,8.8143,5509739044.0,0,0,通信设备,39.66130377284069,49.95254051257905,19.94530864626394,82.78609083821227,93.09869033544017,49.16077986803789,100.0,49.07381785404762,76.01517842575961,2.7141923843834412,2.7141923843834412,36.15365063650499,94.73684210526315,70.62628237859336,wp_rule_v2_1,disabled,0,0.0,C级,动量上、新高、破平台,位置差、高开低走、回落大,20260513,0.0,True,306.56,296.33,286.81,351.1,4.778180326748238,1.2817007314238849,-1.9721101920842088,306.56,296.33,286.81,351.1,20260512,eod_proxy,False
12,688668.SH,鼎通科技,20260512,2026-05-12,252.0,9.3275,2229311385.0,0,0,通信设备,39.66130377284069,62.99326926125822,85.43024132226631,83.53676215608454,80.52580386408034,91.31546978991858,68.56778382160044,14.724782370487606,74.9751400680094,2.6089793965179684,2.6089793965179684,62.02359121051053,94.73684210526315,79.21354124948336,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260513,0.0,True,258.5,252.47,238.02,302.4,2.57936507936507,0.1865079365079403,-5.547619047619046,258.5,252.47,238.02,302.4,20260512,eod_proxy,False
13,301392.SZ,汇成真空,20260512,2026-05-12,199.5,11.1111,1677591296.0,0,0,专用机械,59.70777727606568,77.62345235115892,95.82041715802167,82.6742646099635,73.02897352175069,97.10867694967524,58.25942923754673,2.987482614742686,73.96863147798045,2.5671312347410735,2.5671312347410735,76.16116670918328,100.0,84.25312934631432,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260513,0.0,True,208.0,194.74,190.62,239.4,4.260651629072676,-2.3859649122807025,-4.451127819548873,208.0,194.74,190.62,239.4,20260512,eod_proxy,False
14,000981.SZ,山子高科,20260512,2026-05-12,4.27,8.6514,5429234365.0,0,0,汽车配件,41.32626255447133,57.40533661522203,68.96655028822379,83.07718311319371,78.22449811186995,83.56387008788153,100.0,0.0,73.01241405971659,2.473178449977598,2.473178449977598,60.8508846046921,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、新高,风险可控,20260513,0.0,True,4.21,4.18,4.03,4.7,-1.4051522248243464,-2.1077283372365363,-5.620608899297408,4.21,4.18,4.03,4.7,20260512,eod_proxy,False
15,301095.SZ,广立微,20260512,2026-05-12,107.5,10.722,1803655313.0,0,0,半导体,49.077777777777776,62.37353441952603,62.298723048075004,80.6826721334545,79.35451649431124,79.55339591452619,60.88629123577811,19.60542580248356,72.90510967273141,2.4628467616135152,2.4628467616135152,57.85649375571183,100.0,80.0986435493791,wp_rule_v2_1,disabled,0,0.0,C级,动量上、量价齐、新高,回落大,20260513,0.0,True,107.07,105.88,103.0,129.0,-0.40000000000001146,-1.5069767441860504,-4.1860465116279055,107.07,105.88,103.0,129.0,20260512,eod_proxy,False
16,000066.SZ,中国长城,20260512,2026-05-12,25.36,8.3761,17082004747.000002,0,0,IT设备,23.208999284678182,60.98251226302965,74.7969724179318,59.55668070669239,85.95479783592383,85.9214198015648,100.0,60.10194505263475,72.4651949599252,2.420928129272322,2.420928129272322,40.989454915928405,100.0,69.97451373684132,wp_rule_v2_1,disabled,0,0.0,C级,承接好、量价齐、新高,风险可控,20260513,0.0,True,25.59,25.19,24.03,27.9,0.9069400630914881,-0.67034700315457,-5.244479495268129,25.59,25.19,24.03,27.9,20260512,eod_proxy,False
17,688663.SH,新风光,20260512,2026-05-12,76.1,12.2916,777674091.0,0,0,电气设备,93.45276765021188,81.53703137064568,100.0,94.27418815468651,65.13960110157103,100.0,30.386785671785187,0.0,72.40616089010494,2.4153560994560332,2.4153560994560332,89.36146706335074,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,风险可控,20260513,0.0,True,87.68,84.5,76.01,91.32,15.216819973718799,11.038107752956638,-0.11826544021023011,87.68,84.5,76.01,91.32,20260512,eod_proxy,False
18,688150.SH,莱特光电,20260512,2026-05-12,60.43,9.2569,1289680206.0,0,0,元器件,60.17271171288803,58.72402512273544,77.61420251414083,86.50514214803137,73.55322729430087,90.51140563177027,48.725795461504006,0.0,72.12337936297065,2.38883828161591,2.38883828161591,68.78706752320018,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260513,0.0,True,60.35,59.74,57.66,72.52,-0.13238457719675356,-1.141816978322019,-4.583815985437701,60.35,59.74,57.66,72.52,20260512,eod_proxy,False
19,300133.SZ,华策影视,20260512,2026-05-12,10.07,14.4318,4256031541.0,0,0,影视音像,15.5,87.13907245994423,68.63618695844106,99.47890401748192,76.80460102189284,87.70000543391005,92.01150255473206,1.7547683923705735,72.28421997058936,2.3548512419948873,2.3548512419948873,61.736664184214604,94.73684210526315,82.45604474401262,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260513,0.0,True,10.92,10.63,9.77,12.08,8.440913604766621,5.561072492552133,-2.9791459781529417,10.92,10.63,9.77,12.08,20260512,eod_proxy,False
20,300632.SZ,光莆股份,20260512,2026-05-12,28.46,13.7945,2364624427.0,0,0,半导体,49.077777777777776,75.84700275274953,41.640715706757135,65.71411734394422,83.2816514329943,72.3773794784443,70.70412858248572,82.11919081997749,70.29771859594415,2.22434940002174,2.22434940002174,40.00187530949383,100.0,64.47020229500563,wp_rule_v2_1,disabled,0,0.0,C级,个股强、动量上、量价齐,风险高、回落大,20260513,0.0,True,33.3,30.73,28.65,34.15,17.006324666198157,7.976106816584672,0.6676036542515806,33.3,30.73,28.65,34.15,20260512,eod_proxy,False
21,300260.SZ,新莱应材,20260512,2026-05-12,59.68,9.204,2839561375.0,0,0,机械基件,24.702880493883026,67.70754158134817,95.8981619869981,86.60627505447005,73.24560959066497,97.56314614725136,77.33978930388535,0.0,70.58614502729877,2.2070909949929245,2.2070909949929245,64.38072771277764,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260513,0.0,True,59.49,59.2,57.52,71.62,-0.3183646112600469,-0.8042895442359144,-3.6193029490616535,59.49,59.2,57.52,71.62,20260512,eod_proxy,False
22,300626.SZ,华瑞股份,20260512,2026-05-12,33.63,14.0,597948891.0,0,0,电气设备,93.45276765021188,81.90425548765413,85.69277633537163,86.43422047762037,61.328503844431886,88.88654678831722,20.859042528937326,0.0,68.39126745280407,2.064402710172024,2.064402710172024,84.8710492056725,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,风险可控,20260513,0.0,True,34.43,33.32,32.31,40.36,2.3788284269997018,-0.921796015462395,-3.9250669045495123,34.43,33.32,32.31,40.36,20260512,eod_proxy,False
23,688601.SH,力芯微,20260512,2026-05-12,63.01,8.6379,1274565025.0,0,0,半导体,49.077777777777776,46.68533916293778,49.171934672677146,81.29335490279382,74.31935217317059,77.16244797680332,48.29838043292645,10.372914316474871,67.94011239699574,2.0282310534906474,2.0282310534906474,53.0552195859211,100.0,82.40677142088128,wp_rule_v2_1,disabled,0,0.0,C级,动量上、量价齐、新高,回落大,20260513,0.0,True,64.01,62.02,60.77,75.61,1.587049674654839,-1.5711791779082551,-3.5549912712267817,64.01,62.02,60.77,75.61,20260512,eod_proxy,False
24,300964.SZ,本川智能,20260512,2026-05-12,79.85,8.4182,737891525.0,0,0,元器件,60.17271171288803,62.08067483120609,100.0,85.05462845733557,65.45612535745767,100.0,28.48304061939601,0.0,67.90620503116453,2.0255377215761436,2.0255377215761436,73.62305760314725,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260513,0.0,True,91.0,88.87,77.51,95.82,13.963681903569203,11.296180338134022,-2.9304946775203344,91.0,88.87,77.51,95.82,20260512,eod_proxy,False
25,300283.SZ,温州宏丰,20260512,2026-05-12,17.35,9.2569,2394519797.0,0,0,电气设备,93.45276765021188,50.51995865267154,27.0,36.71708334162569,81.44873128527297,57.94025948602752,71.15961113104005,100.0,67.74793621825788,2.0130123650070963,2.0130123650070963,35.77941439522269,100.0,60.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、新高、破平台,风险高、回落大,20260513,0.0,True,17.68,17.2,16.35,20.82,1.9020172910662714,-0.8645533141210526,-5.763688760806918,17.68,17.2,16.35,20.82,20260512,eod_proxy,False
26,300720.SZ,海川智能,20260512,2026-05-12,78.33,14.7692,1856840701.0,0,0,电器仪表,17.666090660312925,92.55804818526501,100.0,95.67171426856461,66.32727866011396,95.69455056464633,61.93988676782387,0.0,67.25628488173285,1.94318911935176,1.94318911935176,69.42396606551031,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260513,0.0,True,78.0,72.75,70.36,94.0,-0.42129452317120064,-7.123707391803902,-10.174901059619557,78.0,72.75,70.36,94.0,20260512,eod_proxy,False
27,688308.SH,欧科亿,20260512,2026-05-12,108.21,9.7799,2060220910.0,0,0,机械基件,24.702880493883026,57.91288348401853,82.1717080243271,83.5307116323993,70.94334797695134,84.48340064295915,65.70805228739388,0.0,67.05884436900133,1.9285514820805623,1.9285514820805623,57.99500261711798,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260513,0.0,True,116.42,112.58,104.1,129.85,7.58709915904261,4.038443766749844,-3.7981702245633464,116.42,112.58,104.1,129.85,20260512,eod_proxy,False
28,688300.SH,联瑞新材,20260512,2026-05-12,112.0,16.5574,1671334756.0,0,0,矿物制品,31.194785678615553,93.28036342664464,100.0,92.78052538088976,63.39735769839981,96.57814935412341,58.123966410259456,0.0,66.31571708964415,1.9030635281397499,1.9030635281397499,73.12522233588096,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,D级,个股强、承接好、动量上,风险可控,20260513,0.0,True,131.34,127.21,108.02,134.4,17.267857142857146,13.580357142857146,-3.5535714285714337,131.34,127.21,108.02,134.4,20260512,eod_proxy,False
29,603938.SH,三孚股份,20260512,2026-05-12,38.4,8.0777,1411126438.0,0,0,化工原料,31.39461440995228,61.07903876555159,97.75721880147799,69.67408855034532,68.7541083693723,87.25958776980218,51.9884754984116,2.9708820401543785,66.63867576208834,1.8977603373829117,1.8977603373829117,61.70266634509246,94.73684210526315,82.15201633206667,wp_rule_v2_1,disabled,0,0.0,D级,承接好、动量上、量价齐,风险可控,20260513,1.0,True,42.24,42.24,37.5,42.24,10.000000000000009,10.000000000000009,-2.34375,42.24,42.24,37.5,42.24,20260512,eod_proxy,False
30,688785.SH,恒运昌,20260512,2026-05-12,412.0,9.8667,783254881.0,0,0,半导体,49.077777777777776,54.6969784317365,61.35104196389109,68.90515662941168,67.25841106615152,76.56622134035644,30.646027665378817,7.320450031223434,63.965590245150246,1.7352800638045267,1.7352800638045267,56.282341662813955,100.0,83.16988749219414,wp_rule_v2_1,disabled,0,0.0,D级,动量上、量价齐、新高,回落大,20260513,0.0,True,444.0,430.72,390.0,494.4,7.7669902912621325,4.5436893203883555,-5.339805825242716,444.0,430.72,390.0,494.4,20260512,eod_proxy,False
31,688693.SH,锴威特,20260512,2026-05-12,137.5,11.309,1160993031.0,0,0,半导体,49.077777777777776,68.7976198529486,76.98749872507918,29.982462160186365,71.13257949678348,75.19997190805466,44.91478207529202,74.16673102548654,62.58782306164275,1.6437644645562168,1.6437644645562168,42.650058046314406,100.0,66.45831724362836,wp_rule_v2_1,disabled,0,0.0,D级,承接好、量价齐、新高,风险高,20260513,0.0,True,145.67,139.4,128.0,165.0,5.941818181818181,1.3818181818181952,-6.909090909090909,145.67,139.4,128.0,165.0,20260512,eod_proxy,False
