rank,ts_code,name,trade_date,update_time,price,pct_chg,amount,pre_day_limitup,today_limitup,sector_name,sector_strength_score,stock_strength_score,acceptance_score,momentum_score,capital_score,pattern_score,liquidity_score,risk_penalty_score,ranking_score,p_limitup_t1_raw,p_limitup_t1,wp_score,feature_coverage,model_confidence,model_version,calibration_method,calibration_sample_count,self_learning_adjustment,signal_level,core_reason,risk_reason,next_trade_date,label_t1_limitup,label_available,next_day_open,next_day_high,next_day_close,next_day_low,next_day_limitup_price,next_day_open_pct,next_day_max_pct,next_day_close_pct,next_day_drawdown_pct,next_open,next_high,next_close,next_low,next_up_limit,backtest_trade_date,backtest_data_mode,calibration_eligible
18,300319.SZ,麦捷科技,20260622,2026-06-22,31.63,13.9409,8041708327.83,0,0,元器件,75.01873498607381,80.95401145820205,52.34059504982477,35.55326404089799,94.50819842690947,56.128722694425804,99.5741240959741,100.0,79.36318632438852,3.1658062913100276,3.1658062913100276,44.024824751839645,100.0,60.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、量价齐,风险高,20260623,0.0,True,30.7,33.37,32.03,30.11,37.96,-2.940246601327856,5.501106544419843,1.2646221941195135,-4.805564337654122,30.7,33.37,32.03,30.11,37.96,20260622,eod_proxy,False
19,600498.SH,烽火通信,20260622,2026-06-22,82.56,9.6269,11489493205.0,0,0,通信设备,40.05128140861468,67.29758844102021,89.77698200371844,69.67964571165459,88.63037919350212,85.34770837356376,100.0,27.769056126530405,80.02665597879479,3.15996385324084,3.15996385324084,59.951301811144404,94.73684210526315,75.95247281047266,wp_rule_v2_1,disabled,0,0.0,B级,承接好、动量上、量价齐,风险可控,20260623,0.0,True,82.93,87.58,82.75,81.5,90.82,0.4481589147286913,6.080426356589141,0.23013565891472076,-1.2839147286821784,82.93,87.58,82.75,81.5,90.82,20260622,eod_proxy,False
20,688515.SH,裕太微,20260622,2026-06-22,271.6,13.7353,2705791864.0,0,0,半导体,49.851260504201676,84.52759247148138,82.49779952760814,50.69882187903864,82.249311844514,74.45361065210452,68.123279611285,2.789588406586881,78.24659818454967,3.0317137580062155,3.0317137580062155,68.90693297796625,100.0,84.30260289835329,wp_rule_v2_1,disabled,0,0.0,B级,个股强、承接好、量价齐,风险可控,20260623,0.0,True,260.97,273.18,262.66,256.66,325.92,-3.9138438880706894,0.5817378497790848,-3.2916053019145797,-5.5007363770250395,260.97,273.18,262.66,256.66,325.92,20260622,eod_proxy,False
21,300857.SZ,协创数据,20260622,2026-06-22,316.81,14.0589,11931239669.1,0,0,IT设备,26.765560927481527,84.49660469978434,77.11748430822185,60.667557187257756,85.09270601760126,73.33096889227274,100.0,1.1091648045730842,78.32767417595824,2.9631163141632046,2.9631163141632046,62.54259987879119,94.73684210526315,82.61744564096199,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、量价齐,风险可控,20260623,0.0,True,320.0,322.66,306.5,301.92,380.17,1.006912660585213,1.8465326220763245,-3.254316467283236,-4.699977904737851,320.0,322.66,306.5,301.92,380.17,20260622,eod_proxy,False
22,301666.SZ,大普微,20260622,2026-06-22,763.46,13.5712,5714838065.740001,0,0,IT设备,26.765560927481527,84.69305429039115,93.77791030358767,67.85414917460982,80.97730331684494,93.00293277957857,89.71149324810919,0.0,76.9316540616967,2.8103153317955636,2.8103153317955636,67.49180579968419,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险可控,20260623,0.0,True,745.0,750.0,705.0,701.0,916.15,-2.4179393812380545,-1.7630262227228743,-7.657244649359496,-8.18117517617164,745.0,750.0,705.0,701.0,916.15,20260622,eod_proxy,False
23,601688.SH,华泰证券,20260622,2026-06-22,21.29,8.9003,5235843669.0,0,0,证券,28.829983905281875,66.8181071727176,93.21051588466435,86.48681297720954,81.53371168927302,97.03261057290018,87.1839275997837,0.0,76.76839062358815,2.792952990906113,2.792952990906113,65.6493081369901,94.73684210526315,82.89473684210526,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260623,0.0,True,21.2,22.01,21.24,21.05,23.42,-0.42273367778299376,3.3818694222639945,-0.2348520432127743,-1.1272898074213167,21.2,22.01,21.24,21.05,23.42,20260622,eod_proxy,False
24,688766.SH,普冉股份,20260622,2026-06-22,670.31,13.6119,5611267471.0,0,0,半导体,49.851260504201676,80.6952030319919,82.31595231811517,27.149776410320996,87.00669658261116,69.61898756549019,89.18340812319454,70.10616393999095,75.59341512746325,2.734799245600934,2.734799245600934,48.962425065451484,100.0,67.47345901500226,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、量价齐,风险高,20260623,0.0,True,650.0,718.77,703.0,636.26,804.37,-3.0299413704106937,7.22949083259985,4.876848025540426,-5.079739225134627,650.0,718.77,703.0,636.26,804.37,20260622,eod_proxy,False
25,688498.SH,源杰科技,20260622,2026-06-22,1873.5,11.9604,8657179752.0,0,0,半导体,49.851260504201676,74.71433680126535,89.44692515313666,67.02413973681375,83.74142304584223,81.64102279063545,100.0,66.00234023942974,74.8734070541328,2.659224148973734,2.659224148973734,54.18136974014411,100.0,68.49941494014257,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、动量上,风险高,20260623,0.0,True,1855.0,1968.14,1818.3,1788.0,2248.2,-0.98745663197225,5.051507872965044,-2.9463570856685384,-4.563650920736584,1855.0,1968.14,1818.3,1788.0,2248.2,20260622,eod_proxy,False
26,601678.SH,滨化股份,20260622,2026-06-22,6.38,8.8737,1933626493.0,0,0,化工原料,89.06331848395698,60.79944260308585,81.88060012356902,83.13444682250173,73.17629510349485,94.68619480919676,58.42171388497466,0.0,74.82151461856594,2.6538564631362536,2.6538564631362536,78.66036015373186,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260623,0.0,True,6.21,6.35,6.15,6.14,7.02,-2.6645768025078342,-0.4702194357366851,-3.6050156739811823,-3.7617554858934255,6.21,6.35,6.15,6.14,7.02,20260622,eod_proxy,False
27,300037.SZ,新宙邦,20260622,2026-06-22,89.99,8.0442,3483250941.83,0,0,化工原料,89.06331848395698,56.71472826576518,80.84414376357783,83.81041300047256,73.7130055765177,89.47500225077557,75.4160104260621,0.0,74.78688340393691,2.65028012080602,2.65028012080602,77.29259833458175,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260623,0.0,True,90.0,93.05,88.0,85.4,107.99,0.011112345816211011,3.4003778197577494,-2.2113568174241482,-5.100566729636613,90.0,93.05,88.0,85.4,107.99,20260622,eod_proxy,False
28,688052.SH,纳芯微,20260622,2026-06-22,291.68,9.4074,1683175688.0,0,0,半导体,49.851260504201676,64.99169406991521,88.27414638216256,84.88389032257378,76.7665869765961,95.73381644662405,54.416467441490255,0.0,74.67957173284327,2.6392278638381126,2.6392278638381126,69.80986949742001,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260623,0.0,True,285.5,303.35,300.0,284.0,350.02,-2.1187602852441034,4.00095995611629,2.852441031267139,-2.6330224904004385,285.5,303.35,300.0,284.0,350.02,20260622,eod_proxy,False
29,600459.SH,贵研铂业,20260622,2026-06-22,28.59,9.5822,2342268905.0,0,0,小金属,65.52966207241371,68.63822674850334,95.95953104971224,86.4781761837823,74.18942021574068,100.0,63.95750618914339,7.224181360201499,74.51391689662677,2.622254706077689,2.622254706077689,75.27107581869431,100.0,83.19395465994963,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260623,0.0,True,28.0,28.0,26.13,25.73,31.45,-2.0636586218957698,-2.0636586218957698,-8.604407135362013,-10.003497726477784,28.0,28.0,26.13,25.73,31.45,20260622,eod_proxy,False
30,688548.SH,广钢气体,20260622,2026-06-22,38.38,14.8758,2047595482.0,0,0,化工原料,89.06331848395698,79.91195319929128,57.797670929721725,74.02650598685315,73.83772669172598,74.81602443256078,60.07529285555242,3.5974381231125974,74.45172358110679,2.6159097810685417,2.6159097810685417,75.88438298966204,100.0,84.10064046922184,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、动量上,回落大,20260623,0.0,True,41.31,41.97,38.57,37.3,46.06,7.634184471078687,9.35383011985409,0.4950495049504955,-2.8139656070870434,41.31,41.97,38.57,37.3,46.06,20260622,eod_proxy,False
31,300671.SZ,富满微,20260622,2026-06-22,66.88,10.6003,2029080883.8200002,0,0,半导体,49.851260504201676,67.77275633649799,80.21259802570066,54.5270059850421,78.92520953164862,79.52776082869258,59.813023829121526,9.794110389076218,74.09189732306197,2.5794927673713155,2.5794927673713155,62.81416883635978,100.0,82.55147240273095,wp_rule_v2_1,disabled,0,0.0,C级,承接好、量价齐、新高,风险可控,20260623,0.0,True,64.0,65.88,63.43,62.1,80.26,-4.306220095693769,-1.4952153110047828,-5.158492822966498,-7.147129186602863,64.0,65.88,63.43,62.1,80.26,20260622,eod_proxy,False
32,600487.SH,亨通光电,20260622,2026-06-22,120.13,8.2155,21613245292.0,0,0,通信设备,40.05128140861468,44.95441416680693,52.188034571039594,74.74539758189854,87.245978114081,66.15875309170613,100.0,35.45240222334664,74.3728555439089,2.549876660504374,2.549876660504374,44.33556954684066,94.73684210526315,74.0316362862686,wp_rule_v2_1,disabled,0,0.0,C级,动量上、新高、破平台,风险可控,20260623,0.0,True,121.2,125.16,117.31,115.64,132.14,0.8907017397819184,4.187130608507461,-2.3474569216681895,-3.737617580953967,121.2,125.16,117.31,115.64,132.14,20260622,eod_proxy,False
33,600176.SH,中国巨石,20260622,2026-06-22,58.38,9.1215,11694146142.0,0,0,玻璃,24.79695667558112,67.27927580120392,90.44641167863833,53.663832097378396,83.13541907839043,80.53809252481625,100.0,26.591736407371364,74.21691853407665,2.5347881416480043,2.5347881416480043,53.40708393067784,94.73684210526315,76.24680274026242,wp_rule_v2_1,disabled,0,0.0,C级,承接好、量价齐、新高,风险可控,20260623,0.0,True,59.5,62.6,58.93,57.16,64.22,1.9184652278177339,7.228502911956136,0.9421034600890721,-2.089756766015771,59.5,62.6,58.93,57.16,64.22,20260622,eod_proxy,False
34,688200.SH,华峰测控,20260622,2026-06-22,407.9,8.7733,2879718203.0,0,0,半导体,49.851260504201676,45.48252866055781,56.59072306052544,43.13632885713519,81.13549192963366,70.79663345681341,69.92206315741748,0.0,72.87819495475034,2.460261913412974,2.460261913412974,53.6111686800226,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,量价齐、热题材、均价上,风险可控,20260623,0.0,True,405.0,442.88,424.15,405.0,489.48,-0.7109585682765318,8.575631282177,3.983819563618529,-0.7109585682765318,405.0,442.88,424.15,405.0,489.48,20260622,eod_proxy,False
35,300283.SZ,温州宏丰,20260622,2026-06-22,25.53,14.7416,2494095046.7599998,0,0,电气设备,62.43637289378773,82.8002881135603,64.37535501751312,45.553338048092854,76.68057247821324,66.1858886794534,65.77095904279126,16.650483883276152,72.77923655949324,2.4507808179774457,2.4507808179774457,63.67611941581326,100.0,80.83737902918097,wp_rule_v2_1,disabled,0,0.0,C级,个股强、量价齐、新高,风险可控,20260623,0.0,True,25.91,26.5,23.46,23.2,30.64,1.4884449667058375,3.7994516255385857,-8.108108108108114,-9.12651782217,25.91,26.5,23.46,23.2,30.64,20260622,eod_proxy,False
36,000426.SZ,兴业银锡,20260622,2026-06-22,43.01,8.6935,4659768453.39,0,0,铅锌,41.54662938297187,64.20898289892773,100.0,78.52398672248297,74.36244500874369,98.0,83.81831735128891,0.0,72.66517481994443,2.4398968725826977,2.4398968725826977,68.70487771274617,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260623,0.0,True,42.6,42.6,38.71,38.71,47.31,-0.9532666821669311,-0.9532666821669311,-9.997674959311787,-9.997674959311787,42.6,42.6,38.71,38.71,47.31,20260622,eod_proxy,False
37,688478.SH,晶升股份,20260622,2026-06-22,92.68,15.2163,1590236873.0,0,0,半导体,49.851260504201676,88.21917720446456,84.25819744453561,39.668073303401826,76.11057906520918,69.71668827497555,52.77644766302295,22.19024029661171,72.29079080096864,2.404502783091831,2.404502783091831,63.37795151774071,100.0,79.45243992584707,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、量价齐,风险可控,20260623,0.0,True,88.3,91.88,87.8,83.0,111.22,-4.725938713854127,-0.8631851532153734,-5.265429434613733,-10.444540353905918,88.3,91.88,87.8,83.0,111.22,20260622,eod_proxy,False
38,300327.SZ,中颖电子,20260622,2026-06-22,31.16,8.1944,1243769342.0500002,0,0,半导体,49.851260504201676,58.3181070334734,98.311703603273,78.6258423674187,73.27242813389361,97.08389491161246,45.681070334734045,0.0,72.06307992152412,2.3832205516825935,2.3832205516825935,69.24126742599532,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260623,0.0,True,31.0,31.1,30.02,29.46,37.39,-0.5134788189987138,-0.19255455712451353,-3.658536585365857,-5.455712451861361,31.0,31.1,30.02,29.46,37.39,20260622,eod_proxy,False
39,300586.SZ,美联新材,20260622,2026-06-22,16.59,9.1447,1245822926.97,0,0,化工原料,89.06331848395698,63.866806614348384,89.42018377723427,77.71040534465394,68.09909143470287,92.43445481951385,45.7287047129947,3.384301814403348,71.34726328015148,2.317509249564283,2.317509249564283,78.9263309195316,100.0,84.15392454639917,wp_rule_v2_1,disabled,0,0.0,C级,板块强、承接好、动量上,风险可控,20260623,0.0,True,16.38,16.69,15.7,15.51,19.91,-1.2658227848101333,0.6027727546714878,-5.364677516576255,-6.509945750452085,16.38,16.69,15.7,15.51,19.91,20260622,eod_proxy,False
40,688065.SH,凯赛生物,20260622,2026-06-22,50.7,14.4728,773880856.0,0,0,化工原料,89.06331848395698,88.34186113951553,100.0,96.98788355912927,62.599950737482764,100.0,31.98085296994441,0.0,70.74893879415609,2.2639435920965694,2.2639435920965694,89.76324425972717,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,板块强、个股强、承接好,风险可控,20260623,0.0,True,50.2,51.95,51.0,49.39,60.84,-0.9861932938856066,2.4654832347140054,0.591715976331364,-2.583826429980285,50.2,51.95,51.0,49.39,60.84,20260622,eod_proxy,False
41,300377.SZ,赢时胜,20260622,2026-06-22,18.04,11.6337,2462671059.0499997,0,0,软件服务,48.155688532616956,67.61584231944263,58.97496047452664,86.65592179514368,73.69209989589478,83.66372940695882,65.40485489366809,0.0,70.5935642893272,2.2502324946624137,2.2502324946624137,63.363647874002865,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,动量上、量价齐、新高,风险可控,20260623,0.0,True,17.28,19.72,18.1,17.28,21.65,-4.212860310421274,9.312638580931253,0.3325942350332678,-4.212860310421274,17.28,19.72,18.1,17.28,21.65,20260622,eod_proxy,False
42,688530.SH,欧莱新材,20260622,2026-06-22,78.58,19.2232,1372533600.0,0,0,半导体,49.851260504201676,88.79788220854941,82.58046264621603,58.574979909581415,73.0768642691388,82.75085071155306,48.5254940061803,35.60035432208082,69.77587887006831,2.1794018844208365,2.1794018844208365,62.07357960557053,100.0,76.0999114194798,wp_rule_v2_1,disabled,0,0.0,C级,个股强、承接好、量价齐,风险可控,20260623,0.0,True,77.91,85.85,79.25,76.09,94.3,-0.8526342580809421,9.251717994400611,0.852634258080931,-3.1687452277933237,77.91,85.85,79.25,76.09,94.3,20260622,eod_proxy,False
43,600301.SH,华锡有色,20260622,2026-06-22,71.4,8.8249,1633581328.0,0,0,小金属,65.52966207241371,59.82793847260695,86.43218819558021,85.91847721852929,68.69425179862726,96.78324356258058,53.55291847969317,0.0,69.74680304669005,2.1769237884226174,2.1769237884226174,72.20275595883658,100.0,85.0,wp_rule_v2_1,disabled,0,0.0,C级,承接好、动量上、量价齐,风险可控,20260623,0.0,True,72.15,72.16,64.26,64.26,78.54,1.0504201680672232,1.0644257703081195,-9.999999999999998,-9.999999999999998,72.15,72.16,64.26,64.26,78.54,20260622,eod_proxy,False
44,300903.SZ,科翔股份,20260622,2026-06-22,110.0,8.289,3377486055.95,0,0,元器件,75.01873498607381,44.526220014204476,35.22968676512087,28.797896945804585,82.4888290800049,44.206471639544716,74.52570072871268,59.64380067772656,69.47552801626063,2.153935731468838,2.153935731468838,39.11115886752398,100.0,70.08904983056836,wp_rule_v2_1,disabled,0,0.0,C级,板块强、新高、破平台,位置差、回落大、后排,20260623,0.0,True,109.2,116.88,110.13,107.15,132.0,-0.7272727272727209,6.254545454545446,0.11818181818181728,-2.590909090909088,109.2,116.88,110.13,107.15,132.0,20260622,eod_proxy,False
45,688106.SH,金宏气体,20260622,2026-06-22,32.81,8.3911,1928481769.0,0,0,化工原料,89.06331848395698,40.35073063280415,46.509569729875494,80.26068244078807,73.1455246534482,72.67643552438163,58.344787759857994,19.390909090909034,69.27245946609735,2.1368830842733493,2.1368830842733493,60.23530736227869,100.0,80.15227272727275,wp_rule_v2_1,disabled,0,0.0,C级,板块强、动量上、量价齐,后排,20260623,0.0,True,33.13,35.23,34.45,32.23,39.37,0.975312404754658,7.375800060957016,4.998476074367564,-1.7677537336178162,33.13,35.23,34.45,32.23,39.37,20260622,eod_proxy,False
